id,objectid,n_tokens_text,nb_text_rows,response,response_type,response_original,nb_queries,score_type,response_id,score_dist_mean,id_dist_mean,sufficient_responses
174,174,82,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_47,,id,True
510,510,52,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_48,,id,True
862,862,61,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_49,,id,True
769,769,30,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_50,,id,True
239,239,38,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_51,,id,True
101,101,61,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_52,,id,True
155,155,65,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_53,,id,True
474,474,50,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_54,,id,True
427,427,43,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_55,,id,True
114,114,65,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_56,,id,True
746,746,61,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_57,,id,True
899,899,69,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_58,,id,True
48,48,62,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_59,,id,True
118,118,63,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_60,,id,True
664,664,70,1,100.0,numeric,"{""Score"": 100}",1,typ2,typ2_61,,id,True
557,557,44,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_62,,id,True
616,616,50,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_63,,id,True
334,334,91,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_64,,id,True
500,500,38,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_65,,id,True
535,535,56,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_66,,id,True
874,874,63,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_67,,id,True
812,812,74,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_68,,id,True
41,41,62,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_69,,id,True
539,539,33,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_70,,id,True
207,207,81,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_71,,id,True
606,606,63,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_72,,id,True
200,200,44,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_73,,id,True
730,730,59,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_74,,id,True
265,265,65,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_75,,id,True
764,764,66,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_76,,id,True
790,790,48,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_77,,id,True
306,306,56,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_78,,id,True
605,605,95,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_79,,id,True
327,327,82,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_80,,id,True
683,683,76,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_81,,id,True
551,551,58,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_82,,id,True
755,755,72,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_83,,id,True
269,269,45,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_84,,id,True
654,654,51,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_85,,id,True
737,737,55,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_86,,id,True
581,581,57,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_87,,id,True
484,484,83,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_88,,id,True
81,81,40,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_89,,id,True
399,399,60,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_90,,id,True
577,577,63,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_91,,id,True
892,892,52,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_92,,id,True
43,43,56,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_93,,id,True
885,885,85,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_94,,id,True
596,596,64,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_95,,id,True
740,740,49,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_96,,id,True
321,321,44,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_97,,id,True
133,133,20,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_98,,id,True
22,22,52,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_99,,id,True
781,781,58,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_100,,id,True
564,564,70,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_101,,id,True
572,572,48,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_102,,id,True
432,432,58,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_103,,id,True
780,780,68,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_104,,id,True
359,359,66,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_105,,id,True
742,742,72,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_106,,id,True
886,886,66,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_107,,id,True
188,188,57,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_108,,id,True
159,159,44,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_109,,id,True
444,444,78,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_110,,id,True
732,732,72,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_111,,id,True
156,156,63,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_112,,id,True
527,527,63,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_113,,id,True
559,559,81,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_114,,id,True
308,308,51,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_115,,id,True
834,834,45,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_116,,id,True
445,445,48,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_117,,id,True
794,794,65,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_118,,id,True
279,279,60,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_119,,id,True
189,189,65,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_120,,id,True
213,213,72,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_121,,id,True
594,594,64,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_122,,id,True
353,353,43,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_123,,id,True
708,708,63,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_124,,id,True
607,607,76,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_125,,id,True
175,175,61,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_126,,id,True
116,116,74,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_127,,id,True
402,402,83,1,95.0,numeric,"{""Score"": 95}",1,typ2,typ2_128,,id,True
803,803,62,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_129,,id,True
490,490,67,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_130,,id,True
97,97,22,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_131,,id,True
896,896,51,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_132,,id,True
72,72,67,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_133,,id,True
518,518,39,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_134,,id,True
599,599,65,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_135,,id,True
704,704,28,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_136,,id,True
706,706,69,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_137,,id,True
642,642,70,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_138,,id,True
98,98,25,1,0.0,numeric,"{""Score"": 0}",1,typ2,typ2_139,,id,True
73,73,63,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_140,,id,True
157,157,35,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_141,,id,True
450,450,73,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_142,,id,True
523,523,35,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_143,,id,True
615,615,84,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_144,,id,True
448,448,50,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_145,,id,True
217,217,77,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_146,,id,True
28,28,52,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_147,,id,True
774,774,63,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_148,,id,True
310,310,64,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_149,,id,True
384,384,36,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_150,,id,True
173,173,81,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_151,,id,True
329,329,45,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_152,,id,True
25,25,24,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_153,,id,True
351,351,80,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_154,,id,True
641,641,46,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_155,,id,True
163,163,84,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_156,,id,True
216,216,78,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_157,,id,True
100,100,31,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_158,,id,True
288,288,57,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_159,,id,True
428,428,46,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_160,,id,True
10,10,81,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_161,,id,True
580,580,46,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_162,,id,True
567,567,46,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_163,,id,True
420,420,61,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_164,,id,True
771,771,43,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_165,,id,True
511,511,70,1,95.0,numeric,"{""Score"": 95}",1,typ2,typ2_166,,id,True
219,219,63,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_167,,id,True
610,610,70,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_168,,id,True
648,648,62,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_169,,id,True
770,770,52,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_170,,id,True
841,841,30,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_171,,id,True
56,56,73,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_172,,id,True
390,390,67,1,0.0,numeric,"{""Score"": 0}",1,typ2,typ2_173,,id,True
534,534,24,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_174,,id,True
247,247,76,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_175,,id,True
566,566,48,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_176,,id,True
272,272,61,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_177,,id,True
227,227,46,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_178,,id,True
381,381,76,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_179,,id,True
268,268,77,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_180,,id,True
830,830,66,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_181,,id,True
264,264,18,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_182,,id,True
754,754,62,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_183,,id,True
221,221,61,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_184,,id,True
715,715,39,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_185,,id,True
152,152,42,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_186,,id,True
857,857,47,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_187,,id,True
515,515,51,1,5.0,numeric,"{""Score"": 5}",1,typ2,typ2_188,,id,True
831,831,62,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_189,,id,True
592,592,20,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_190,,id,True
263,263,56,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_191,,id,True
682,682,72,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_192,,id,True
396,396,78,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_193,,id,True
201,201,77,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_194,,id,True
222,222,67,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_195,,id,True
820,820,35,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_196,,id,True
299,299,70,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_197,,id,True
46,46,45,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_198,,id,True
813,813,32,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_199,,id,True
311,311,50,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_200,,id,True
195,195,41,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_201,,id,True
882,882,50,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_202,,id,True
54,54,27,1,95.0,numeric,"{""Score"": 95}",1,typ2,typ2_203,,id,True
405,405,60,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_204,,id,True
249,249,81,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_205,,id,True
197,197,62,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_206,,id,True
408,408,80,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_207,,id,True
110,110,62,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_208,,id,True
137,137,33,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_209,,id,True
700,700,66,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_210,,id,True
816,816,67,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_211,,id,True
23,23,52,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_212,,id,True
825,825,34,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_213,,id,True
109,109,54,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_214,,id,True
372,372,73,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_215,,id,True
103,103,72,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_216,,id,True
229,229,85,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_217,,id,True
61,61,75,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_218,,id,True
153,153,33,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_219,,id,True
225,225,83,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_220,,id,True
255,255,28,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_221,,id,True
878,878,62,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_222,,id,True
301,301,57,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_223,,id,True
791,791,40,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_224,,id,True
864,864,27,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_225,,id,True
685,685,69,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_226,,id,True
325,325,67,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_227,,id,True
756,756,55,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_228,,id,True
315,315,55,1,75.0,numeric,"{""Score"": 75}",1,typ2,typ2_229,,id,True
160,160,36,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_230,,id,True
560,560,53,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_231,,id,True
538,538,55,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_232,,id,True
479,479,70,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_233,,id,True
543,543,46,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_234,,id,True
867,867,15,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_235,,id,True
206,206,46,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_236,,id,True
622,622,49,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_237,,id,True
462,462,45,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_238,,id,True
505,505,71,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_239,,id,True
184,184,71,1,75.0,numeric,"{""Score"": 75}",1,typ2,typ2_240,,id,True
799,799,56,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_241,,id,True
576,576,66,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_242,,id,True
12,12,86,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_243,,id,True
117,117,60,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_244,,id,True
412,412,34,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_245,,id,True
424,424,87,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_246,,id,True
546,546,23,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_247,,id,True
345,345,66,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_248,,id,True
659,659,76,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_249,,id,True
108,108,78,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_250,,id,True
376,376,48,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_251,,id,True
532,532,73,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_252,,id,True
252,252,57,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_253,,id,True
717,717,67,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_254,,id,True
716,716,50,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_255,,id,True
193,193,66,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_256,,id,True
880,880,39,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_257,,id,True
203,203,46,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_258,,id,True
370,370,68,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_259,,id,True
601,601,59,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_260,,id,True
218,218,60,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_261,,id,True
898,898,72,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_262,,id,True
709,709,69,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_263,,id,True
111,111,53,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_264,,id,True
277,277,74,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_265,,id,True
105,105,14,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_266,,id,True
487,487,79,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_267,,id,True
278,278,76,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_268,,id,True
69,69,45,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_269,,id,True
85,85,109,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_270,,id,True
887,887,74,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_271,,id,True
161,161,64,1,0.0,numeric,"{""Score"": 0}",1,typ2,typ2_272,,id,True
392,392,37,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_273,,id,True
565,565,72,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_274,,id,True
727,727,51,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_275,,id,True
461,461,59,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_276,,id,True
59,59,50,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_277,,id,True
530,530,40,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_278,,id,True
42,42,43,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_279,,id,True
499,499,67,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_280,,id,True
235,235,60,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_281,,id,True
254,254,70,1,0.0,numeric,"{""Score"": 0}",1,typ2,typ2_282,,id,True
614,614,47,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_283,,id,True
104,104,72,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_284,,id,True
861,861,71,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_285,,id,True
574,574,74,1,0.0,numeric,"{""Score"": 0}",1,typ2,typ2_286,,id,True
3,3,50,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_287,,id,True
725,725,53,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_288,,id,True
224,224,52,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_289,,id,True
320,320,49,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_290,,id,True
542,542,68,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_291,,id,True
248,248,65,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_292,,id,True
31,31,31,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_293,,id,True
267,267,66,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_294,,id,True
547,547,51,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_295,,id,True
689,689,41,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_296,,id,True
630,630,75,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_297,,id,True
363,363,70,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_298,,id,True
233,233,73,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_299,,id,True
640,640,50,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_300,,id,True
672,672,70,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_301,,id,True
302,302,44,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_302,,id,True
888,888,76,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_303,,id,True
650,650,72,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_304,,id,True
147,147,35,1,75.0,numeric,"{""Score"": 75}",1,typ2,typ2_305,,id,True
378,378,57,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_306,,id,True
651,651,76,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_307,,id,True
413,413,56,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_308,,id,True
591,591,78,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_309,,id,True
501,501,56,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_310,,id,True
710,710,20,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_311,,id,True
731,731,33,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_312,,id,True
99,99,56,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_313,,id,True
713,713,63,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_314,,id,True
276,276,56,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_315,,id,True
457,457,40,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_316,,id,True
579,579,75,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_317,,id,True
608,608,69,1,75.0,numeric,"{""Score"": 75}",1,typ2,typ2_318,,id,True
423,423,55,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_319,,id,True
671,671,67,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_320,,id,True
529,529,55,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_321,,id,True
636,636,71,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_322,,id,True
541,541,82,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_323,,id,True
150,150,64,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_324,,id,True
78,78,40,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_325,,id,True
9,9,78,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_326,,id,True
142,142,72,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_327,,id,True
590,590,70,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_328,,id,True
75,75,24,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_329,,id,True
253,253,66,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_330,,id,True
29,29,54,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_331,,id,True
169,169,34,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_332,,id,True
418,418,78,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_333,,id,True
211,211,22,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_334,,id,True
639,639,70,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_335,,id,True
696,696,51,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_336,,id,True
481,481,78,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_337,,id,True
447,447,79,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_338,,id,True
58,58,70,1,0.0,numeric,"{""Score"": 0}",1,typ2,typ2_339,,id,True
512,512,50,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_340,,id,True
417,417,56,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_341,,id,True
545,545,64,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_342,,id,True
88,88,59,1,5.0,numeric,"{""Score"": 5}",1,typ2,typ2_343,,id,True
436,436,74,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_344,,id,True
569,569,54,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_345,,id,True
404,404,72,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_346,,id,True
127,127,52,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_347,,id,True
692,692,69,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_348,,id,True
328,328,32,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_349,,id,True
852,852,67,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_350,,id,True
894,894,43,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_351,,id,True
837,837,66,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_352,,id,True
761,761,65,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_353,,id,True
151,151,24,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_354,,id,True
341,341,91,1,95.0,numeric,"{""Score"": 95}",1,typ2,typ2_355,,id,True
271,271,51,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_356,,id,True
660,660,69,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_357,,id,True
661,661,53,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_358,,id,True
290,290,45,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_359,,id,True
140,140,74,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_360,,id,True
260,260,77,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_361,,id,True
162,162,72,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_362,,id,True
